,tweet_id,name,verified,created_at,retweet_count,favorite_count,followers_count,hashtags,text,clean_text,textblob_sentiment,textblob_summary,vader_sentiment_pos,vader_sentiment_neg,vader_sentiment_neu,vader_sentiment_compound,vader_summary
118,118,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
123,123,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
132,132,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
159,159,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
164,164,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
173,173,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
208,208,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
213,213,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
222,222,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
263,263,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
268,268,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
277,277,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
318,318,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
323,323,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
332,332,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
374,374,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
379,379,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
388,388,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
433,433,The Moon,True,2022-03-05 16:55:01+00:00,266,1776,1013020,"[{'text': 'crypto', 'indices': [12, 19]}]","Choose your #crypto team:

Team 🅰️           Team 🅱️
$BTC                    $ETH
$MANA                $SAND
$DOGE… https://t.co/fA0JvaEavN","['choose', 'crypto', 'team', 'team', 'team', 'btc', 'eth', 'mana', 'sand', 'doge', 'httpstcofa0jvaeavn']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
438,438,David Gokhshtein,True,2022-03-05 13:43:06+00:00,148,1536,610961,"[{'text': 'crypto', 'indices': [26, 33]}]",How many people came into #crypto because of $DOGE?,"['many', 'people', 'came', 'crypto', 'doge']",0.5,Positive,0.0,0.0,1.0,0.0,Neutral
447,447,OKX_Brasil (antiga OKEx),True,2022-03-05 10:00:01+00:00,235,708,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/QAs9GFCP0k","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoqas9gfcp0k']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
520,37,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
539,56,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
540,57,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
559,76,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
560,77,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
593,110,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
594,111,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
631,148,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
632,149,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
673,190,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
674,191,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
720,237,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
721,238,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
768,285,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
769,286,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
816,333,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
817,334,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
865,382,SlumDOGE Millionaire,True,2022-03-06 00:25:30+00:00,84,1534,215252,"[{'text': 'dogecoin', 'indices': [55, 64]}]",Would y’all be mad if I take a little profit next time #dogecoin LOL,"['would', 'mad', 'take', 'little', 'profit', 'next', 'time', 'dogecoin', 'lol']",-0.003124999999999989,Negative,0.0,0.0,1.0,0.0,Neutral
866,383,OKX_Brasil (antiga OKEx),True,2022-03-06 12:00:01+00:00,257,804,4541,"[{'text': 'BabyDoge', 'indices': [9, 18]}, {'text': 'memecoins', 'indices': [28, 38]}, {'text': 'OKEX', 'indices': [42, 47]}, {'text': 'BABYDOGE', 'indices': [54, 63]}, {'text': 'DOGE', 'indices': [78, 83]}, {'text': 'ELON', 'indices': [94, 99]}]","📈 Compre #BabyDoge e outras #memecoins na #OKEX! 🐶🐕🦴

#BABYDOGE @BabyDogeCoin
#DOGE @dogecoin
#ELON @DogelonMars… https://t.co/Ikq9SXYtyW","['', 'compre', 'babydoge', 'e', 'outras', 'memecoins', 'na', 'okex', 'babydoge', 'babydogecoin', 'doge', 'dogecoin', 'elon', 'dogelonmars', 'httpstcoikq9sxytyw']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
925,29,BitPay,True,2022-03-07 18:00:02+00:00,242,739,372255,"[{'text': 'dogecoin', 'indices': [18, 27]}, {'text': 'DOGE', 'indices': [48, 53]}, {'text': 'crypto', 'indices': [79, 86]}, {'text': 'bitpay', 'indices': [87, 94]}]",Where can I spend #dogecoin? Learn how to spend #DOGE: https://t.co/eFEt5E6Mtb #crypto #bitpay https://t.co/3K3OjcMiOB,"['spend', 'dogecoin', 'learn', 'spend', 'doge', 'httpstcoefet5e6mtb', 'crypto', 'bitpay', 'httpstco3k3ojcmiob']",0.0,Neutral,0.0,0.0,1.0,0.0,Neutral
